"","Year","C1","C2","C3","C4","C5"
"738",2710,0.226964225240222,0.195457904996613,0.257159518831362,0.264469350875743,0.0559490000560685
"739",2711,0.226969468475768,0.19546660790281,0.257154590112923,0.264460149431108,0.0559491840773988
"740",2712,0.226974612663364,0.195475267390091,0.25714979116657,0.264450980198688,0.055949348581295
"741",2713,0.226979658703883,0.195483883018411,0.257145120510085,0.264441843958713,0.055949493808915
"742",2714,0.226984607496827,0.195492454360428,0.257140576668431,0.264432741473602,0.0559496200007202
"743",2715,0.226989459940227,0.195500981001352,0.257136158173825,0.264423673488155,0.0559497273964479
"744",2716,0.226994216930554,0.195509462538806,0.257131863565813,0.264414640729752,0.055949816235083
"745",2717,0.226998879362614,0.195517898582681,0.25712769139134,0.264405643908542,0.0559498867548317
"746",2718,0.227003448129468,0.19552628875499,0.257123640204819,0.264396683717635,0.0559499391930952
"747",2719,0.22700792412233,0.195534632689734,0.257119708568201,0.264387760833299,0.0559499737864438
"748",2720,0.227012308230487,0.19554293003275,0.257115895051035,0.264378875915144,0.0559499907705919
"749",2721,0.227016601341206,0.19555118044158,0.257112198230534,0.264370029606313,0.0559499903803739
"750",2722,0.22702080433965,0.195559383585325,0.257108616691638,0.264361222533675,0.05594997284972
"751",2723,0.227024918108795,0.195567539144506,0.257105149027067,0.264352455308007,0.0559499384116329
"752",2724,0.227028943529348,0.195575646810929,0.257101793837386,0.26434372852418,0.0559498872981656
"753",2725,0.227032881479663,0.195583706287543,0.257098549731052,0.264335042761351,0.0559498197403985
"754",2726,0.227036732835667,0.195591717288306,0.257095415324475,0.264326398583141,0.0559497359684186
"755",2727,0.227040498470776,0.195599679538046,0.257092389242066,0.264317796537822,0.055949636211298
"756",2728,0.227044179255827,0.195607592772324,0.257089470116285,0.264309237158497,0.0559495206970737
"757",2729,0.227047776058997,0.195615456737305,0.257086656587693,0.264300720963286,0.0559493896527275
"758",2730,0.227051289745732,0.195623271189615,0.257083947304995,0.264292248455499,0.0559492433041669
"759",2731,0.227054721178676,0.195631035896217,0.257081340925085,0.264283820123824,0.0559490818762058
"760",2732,0.227058071217604,0.195638750634268,0.257078836113091,0.264275436442498,0.0559489055925466
"761",2733,0.227061340719349,0.195646415190995,0.257076431542411,0.26426709787149,0.0559487146757622
"762",2734,0.227064530537737,0.19565402936356,0.257074125894759,0.264258804856673,0.0559485093472787
"763",2735,0.227067641523522,0.195661592958931,0.257071917860194,0.264250557830002,0.0559482898273585
"764",2736,0.227070674524323,0.195669105793749,0.257069806137166,0.264242357209686,0.0559480563350842
"765",2737,0.22707363038456,0.195676567694202,0.25706778943254,0.264234203400363,0.0559478090883424
"766",2738,0.227076509945393,0.195683978495897,0.257065866461636,0.264226096793273,0.055947548303809
"767",2739,0.227079314044663,0.19569133804373,0.257064035948257,0.264218037766424,0.0559472741969334
"768",2740,0.227082043516834,0.195698646191763,0.257062296624718,0.264210026684768,0.0559469869819249
"769",2741,0.227084699192936,0.195705902803092,0.257060647231877,0.264202063900364,0.0559466868717385
"770",2742,0.227087281900507,0.195713107749731,0.257059086519156,0.264194149752552,0.0559463740780611
"771",2743,0.227089792463545,0.195720260912478,0.257057613244572,0.264186284568115,0.055946048811299
"772",2744,0.227092231702448,0.195727362180797,0.257056226174755,0.264178468661444,0.0559457112805647
"773",2745,0.227094600433967,0.195734411452697,0.257054924084973,0.264170702334706,0.0559453616936652
"774",2746,0.227096899471154,0.195741408634605,0.257053705759153,0.264162985878005,0.0559450002570902
"775",2747,0.227099129623316,0.195748353641248,0.257052569989898,0.264155319569546,0.0559446271760004
"776",2748,0.227101291695962,0.195755246395533,0.257051515578503,0.264147703675792,0.0559442426542172
